BnB_BnB/1/finished,BnB_BnB/1,BnB_List/1,DP/1,DP_BnB/1,BnB_BnB/2/finished,BnB_BnB/2,BnB_List/2,DP/2,DP_BnB/2
true,144036,144036,144036,144036,true,129132,129132,129132,129132
true,383880,383880,383880,383880,true,335250,335250,335250,335250
true,328428,328428,328428,328428,true,220347,220347,220347,220347
true,313651,313651,313651,313651,true,169160,169160,169160,169160
true,134628,134628,134628,134628,true,108766,108766,108766,108766
true,225400,225400,225400,225400,true,225400,225400,225400,225400
true,256046,256046,256046,256046,true,169643,169643,169643,169643
true,99365,99365,99365,99365,true,69132,69132,69132,69132
true,120420,120420,120420,120420,true,91630,91630,91630,91630
true,52073,52073,52073,52073,true,52073,52073,52073,52073
true,150300,150300,150300,150300,true,150300,150300,150300,150300
true,83000,83000,83000,83000,true,83000,83000,83000,83000
true,192676,192676,192676,192676,true,185680,185680,185680,185680
true,182304,182304,182304,182304,true,127392,127392,127392,127392
true,68530,68530,68530,68530,true,39340,39340,39340,39340
true,74326,74326,74326,74326,true,74326,74326,74326,74326
true,116494,116494,116494,116494,true,80544,80544,80544,80544
true,130020,130020,130020,130020,true,103210,103210,103210,103210
true,103758,103758,103758,103758,true,103758,103758,103758,103758
true,33638,33638,33638,33638,true,33638,33638,33638,33638
true,63498,63498,63498,63498,true,44094,44094,44094,44094
true,113391,113391,113391,113391,true,113391,113391,113391,113391
true,110880,110880,110880,110880,true,110880,110880,110880,110880
true,309465,309465,309465,309465,true,309465,309465,309465,309465
true,31276,31276,31276,31276,true,31276,31276,31276,31276
true,332024,332024,332024,332024,true,220869,220869,220869,220869
true,299307,299307,299307,299307,true,236344,236344,236344,236344
true,174735,174735,174735,174735,true,151996,151996,151996,151996
true,236751,236751,236751,236751,true,226503,226503,226503,226503
true,344318,344318,344318,344318,true,289782,289782,289782,289782
true,72195,72195,72195,72195,true,57006,57006,57006,57006
true,410664,410664,410664,410664,true,257232,257232,257232,257232
true,338053,338053,338053,338053,true,190578,190578,190578,190578
true,114471,114471,114471,114471,true,63639,63639,63639,63639
true,270550,270550,270550,270550,true,270550,270550,270550,270550
true,74263,74263,74263,74263,true,42182,42182,42182,42182
true,304048,304048,304048,304048,true,216608,216608,216608,216608
true,87300,87300,87300,87300,true,79376,79376,79376,79376
true,71460,71460,71460,71460,true,58005,58005,58005,58005
true,110214,110214,110214,110214,true,84996,84996,84996,84996
true,166515,166515,166515,166515,true,145740,145740,145740,145740
true,436630,436630,436630,436630,true,427476,427476,427476,427476
true,124641,124641,124641,124641,true,124641,124641,124641,124641
true,124300,124300,124300,124300,true,124300,124300,124300,124300
true,169920,169920,169920,169920,true,115605,115605,115605,115605
true,189090,189090,189090,189090,true,114664,114664,114664,114664
true,266734,266734,266734,266734,true,228480,228480,228480,228480
true,229615,229615,229615,229615,true,224736,224736,224736,224736
true,83412,83412,83412,83412,true,83412,83412,83412,83412
true,317975,317975,317975,317975,true,259666,259666,259666,259666
true,193740,193740,193740,193740,true,124900,124900,124900,124900
true,126450,126450,126450,126450,true,126450,126450,126450,126450
true,539979,539979,539979,539979,true,357423,357423,357423,357423
true,222336,222336,222336,222336,true,165761,165761,165761,165761
true,341040,341040,341040,341040,true,341040,341040,341040,341040
true,124817,124817,124817,124817,true,124817,124817,124817,124817
true,120395,120395,120395,120395,true,82379,82379,82379,82379
true,86214,86214,86214,86214,true,76440,76440,76440,76440
true,475504,475504,475504,475504,true,293730,293730,293730,293730
true,190404,190404,190404,190404,true,112908,112908,112908,112908
true,48575,48575,48575,48575,true,30930,30930,30930,30930
true,79310,79310,79310,79310,true,61787,61787,61787,61787
true,422032,422032,422032,422032,true,381600,381600,381600,381600
true,92279,92279,92279,92279,true,78105,78105,78105,78105
true,41256,41256,41256,41256,true,41256,41256,41256,41256
true,85128,85128,85128,85128,true,60222,60222,60222,60222
true,112656,112656,112656,112656,true,112656,112656,112656,112656
true,93552,93552,93552,93552,true,70590,70590,70590,70590
true,90168,90168,90168,90168,true,65796,65796,65796,65796
true,112710,112710,112710,112710,true,80257,80257,80257,80257
true,536892,536892,536892,536892,true,384636,384636,384636,384636
true,241003,241003,241003,241003,true,159505,159505,159505,159505
true,206010,206010,206010,206010,true,147192,147192,147192,147192
true,189626,189626,189626,189626,true,166278,166278,166278,166278
true,203070,203070,203070,203070,true,203070,203070,203070,203070
true,385960,385960,385960,385960,true,224840,224840,224840,224840
true,68898,68898,68898,68898,true,68898,68898,68898,68898
true,314521,314521,314521,314521,true,233380,233380,233380,233380
true,104030,104030,104030,104030,true,104030,104030,104030,104030
true,240674,240674,240674,240674,true,161028,161028,161028,161028
true,210235,210235,210235,210235,true,145768,145768,145768,145768
true,150813,150813,150813,150813,true,92417,92417,92417,92417
true,203616,203616,203616,203616,true,203616,203616,203616,203616
true,168696,168696,168696,168696,true,107532,107532,107532,107532
true,132352,132352,132352,132352,true,121459,121459,121459,121459
true,105957,105957,105957,105957,true,105957,105957,105957,105957
true,369355,369355,369355,369355,true,284910,284910,284910,284910
true,222479,222479,222479,222479,true,140233,140233,140233,140233
true,142190,142190,142190,142190,true,142190,142190,142190,142190
true,35010,35010,35010,35010,true,25545,25545,25545,25545
true,166248,166248,166248,166248,true,98256,98256,98256,98256
true,31865,31865,31865,31865,true,31865,31865,31865,31865
true,158400,158400,158400,158400,true,92829,92829,92829,92829
true,104720,104720,104720,104720,true,104720,104720,104720,104720
true,93339,93339,93339,93339,true,69399,69399,69399,69399
true,194068,194068,194068,194068,true,194068,194068,194068,194068
true,171392,171392,171392,171392,true,138759,138759,138759,138759
true,117945,117945,117945,117945,true,117945,117945,117945,117945
true,235140,235140,235140,235140,true,135720,135720,135720,135720
true,198250,198250,198250,198250,true,198250,198250,198250,198250
true,107987,107987,107987,107987,true,91696,91696,91696,91696
true,160732,160732,160732,160732,true,129922,129922,129922,129922
true,61818,61818,61818,61818,true,61818,61818,61818,61818
true,85151,85151,85151,85151,true,85151,85151,85151,85151
true,72870,72870,72870,72870,true,53768,53768,53768,53768
true,70740,70740,70740,70740,true,70740,70740,70740,70740
true,104806,104806,104806,104806,true,104806,104806,104806,104806
true,37805,37805,37805,37805,true,37805,37805,37805,37805
true,70260,70260,70260,70260,true,70260,70260,70260,70260
true,247058,247058,247058,247058,true,247058,247058,247058,247058
true,58266,58266,58266,58266,true,58266,58266,58266,58266
true,195750,195750,195750,195750,true,144030,144030,144030,144030
true,61649,61649,61649,61649,true,49721,49721,49721,49721
true,224265,224265,224265,224265,true,224265,224265,224265,224265
true,89752,89752,89752,89752,true,89752,89752,89752,89752
true,420321,420321,420321,420321,true,420321,420321,420321,420321
true,350622,350622,350622,350622,true,329380,329380,329380,329380
true,95060,95060,95060,95060,true,50120,50120,50120,50120
true,100596,100596,100596,100596,true,62280,62280,62280,62280
true,228836,228836,228836,228836,true,147782,147782,147782,147782
true,262570,262570,262570,262570,true,262570,262570,262570,262570
true,169290,169290,169290,169290,true,164712,164712,164712,164712
true,182937,182937,182937,182937,true,160034,160034,160034,160034
true,156537,156537,156537,156537,true,141255,141255,141255,141255
true,295420,295420,295420,295420,true,211480,211480,211480,211480
true,42130,42130,42130,42130,true,42130,42130,42130,42130
true,22380,22380,22380,22380,true,22380,22380,22380,22380
true,119448,119448,119448,119448,true,98574,98574,98574,98574
true,325200,325200,325200,325200,true,214380,214380,214380,214380
true,201093,201093,201093,201093,true,187684,187684,187684,187684
true,204832,204832,204832,204832,true,190832,190832,190832,190832
true,169880,169880,169880,169880,true,169880,169880,169880,169880
true,57936,57936,57936,57936,true,57936,57936,57936,57936
true,312948,312948,312948,312948,true,210580,210580,210580,210580
true,88398,88398,88398,88398,true,79848,79848,79848,79848
true,238856,238856,238856,238856,true,156200,156200,156200,156200
true,184620,184620,184620,184620,true,184620,184620,184620,184620
true,58570,58570,58570,58570,true,58570,58570,58570,58570
true,444745,444745,444745,444745,true,322183,322183,322183,322183
true,521824,521824,521824,521824,true,339776,339776,339776,339776
true,99405,99405,99405,99405,true,99405,99405,99405,99405
true,125181,125181,125181,125181,true,125181,125181,125181,125181
true,459216,459216,459216,459216,true,385385,385385,385385,385385
true,283340,283340,283340,283340,true,251944,251944,251944,251944
true,50658,50658,50658,50658,true,50658,50658,50658,50658
true,62658,62658,62658,62658,true,58356,58356,58356,58356
true,229400,229400,229400,229400,true,207207,207207,207207,207207
true,479700,479700,479700,479700,true,357901,357901,357901,357901
true,172968,172968,172968,172968,true,167640,167640,167640,167640
true,474432,474432,474432,474432,true,331268,331268,331268,331268
true,74130,74130,74130,74130,true,38752,38752,38752,38752
true,60273,60273,60273,60273,true,50202,50202,50202,50202
true,236292,236292,236292,236292,true,146468,146468,146468,146468
true,54904,54904,54904,54904,true,32480,32480,32480,32480
true,73515,73515,73515,73515,true,47490,47490,47490,47490
true,72142,72142,72142,72142,true,72142,72142,72142,72142
true,96008,96008,96008,96008,true,96008,96008,96008,96008
true,67424,67424,67424,67424,true,45654,45654,45654,45654
true,208052,208052,208052,208052,true,182874,182874,182874,182874
true,59802,59802,59802,59802,true,59802,59802,59802,59802
true,427945,427945,427945,427945,true,422674,422674,422674,422674
true,375840,375840,375840,375840,true,375840,375840,375840,375840
true,227800,227800,227800,227800,true,220565,220565,220565,220565
true,100440,100440,100440,100440,true,89676,89676,89676,89676
true,413508,413508,413508,413508,true,352836,352836,352836,352836
true,171828,171828,171828,171828,true,149256,149256,149256,149256
true,112236,112236,112236,112236,true,98084,98084,98084,98084
true,96632,96632,96632,96632,true,78384,78384,78384,78384
true,537240,537240,537240,537240,true,462735,462735,462735,462735
true,243140,243140,243140,243140,true,137978,137978,137978,137978
true,72045,72045,72045,72045,true,41875,41875,41875,41875
true,87516,87516,87516,87516,true,72424,72424,72424,72424
true,161330,161330,161330,161330,true,112020,112020,112020,112020
true,98848,98848,98848,98848,true,86320,86320,86320,86320
true,177696,177696,177696,177696,true,156888,156888,156888,156888
true,198219,198219,198219,198219,true,198219,198219,198219,198219
true,72324,72324,72324,72324,true,72324,72324,72324,72324
true,111222,111222,111222,111222,true,80016,80016,80016,80016
true,60370,60370,60370,60370,true,60370,60370,60370,60370
true,222965,222965,222965,222965,true,123557,123557,123557,123557
true,224256,224256,224256,224256,true,224256,224256,224256,224256
true,282164,282164,282164,282164,true,175858,175858,175858,175858
true,196434,196434,196434,196434,true,128466,128466,128466,128466
true,66861,66861,66861,66861,true,41229,41229,41229,41229
true,136045,136045,136045,136045,true,93860,93860,93860,93860
true,86198,86198,86198,86198,true,60298,60298,60298,60298
true,241825,241825,241825,241825,true,241825,241825,241825,241825
true,259820,259820,259820,259820,true,226840,226840,226840,226840
true,26445,26445,26445,26445,true,22144,22144,22144,22144
true,118710,118710,118710,118710,true,118710,118710,118710,118710
true,70400,70400,70400,70400,true,70400,70400,70400,70400
true,91164,91164,91164,91164,true,91164,91164,91164,91164
true,349392,349392,349392,349392,true,296934,296934,296934,296934
true,232271,232271,232271,232271,true,232271,232271,232271,232271
true,240948,240948,240948,240948,true,170720,170720,170720,170720
true,426499,426499,426499,426499,true,423835,423835,423835,423835
true,311494,311494,311494,311494,true,237406,237406,237406,237406
true,142650,142650,142650,142650,true,134896,134896,134896,134896
true,118710,118710,118710,118710,true,118710,118710,118710,118710
true,506863,506863,506863,506863,true,421060,421060,421060,421060
true,572723,572723,572723,572723,true,432934,432934,432934,432934
true,186036,186036,186036,186036,true,117072,117072,117072,117072
true,156930,156930,156930,156930,true,90700,90700,90700,90700
true,81905,81905,81905,81905,true,49175,49175,49175,49175
true,136152,136152,136152,136152,true,72414,72414,72414,72414
true,149600,149600,149600,149600,true,102629,102629,102629,102629
true,346534,346534,346534,346534,true,339233,339233,339233,339233
true,156111,156111,156111,156111,true,145704,145704,145704,145704
true,140640,140640,140640,140640,true,140640,140640,140640,140640
true,89026,89026,89026,89026,true,89026,89026,89026,89026
true,231392,231392,231392,231392,true,231392,231392,231392,231392
true,58720,58720,58720,58720,true,40936,40936,40936,40936
true,60612,60612,60612,60612,true,51108,51108,51108,51108
true,114368,114368,114368,114368,true,85680,85680,85680,85680
true,174636,174636,174636,174636,true,174636,174636,174636,174636
true,95018,95018,95018,95018,true,95018,95018,95018,95018
