BnB_BnB/1/finished,BnB_BnB/1,BnB_List/1,DP/1,DP_BnB/1,BnB_BnB/2/finished,BnB_BnB/2,BnB_List/2,DP/2,DP_BnB/2,BnB_BnB/3/finished,BnB_BnB/3,BnB_List/3,DP/3,DP_BnB/3,BnB_BnB/4/finished,BnB_BnB/4,BnB_List/4,DP/4,DP_BnB/4,BnB_BnB/5/finished,BnB_BnB/5,BnB_List/5,DP/5,DP_BnB/5
true,304180,304180,304180,304180,true,172830,172830,176086,176086,true,139892,139892,161316,161316,true,109260,109260,123566,123566,true,109260,109260,109260,109260
true,161772,161772,161772,161772,true,88344,88344,88344,88344,true,72858,72858,77100,77100,true,72000,72000,72000,72000,true,72000,72000,72000,72000
true,142566,142566,142566,142566,true,124638,124638,124638,124638,true,124638,124638,124638,124638,true,124638,124638,124638,124638,true,124638,124638,124638,124638
true,295880,295880,295880,295880,true,174031,182375,192880,192880,true,130448,130448,130448,130448,true,130448,130448,130448,130448,true,130448,130448,130448,130448
true,444142,444142,444142,444142,true,276008,280920,305983,305983,true,215389,215389,251378,251378,true,215389,215389,215389,215389,true,215389,215389,215389,215389
true,590538,590538,590538,590538,true,361660,378129,410826,410826,true,279081,279081,279081,279081,true,279081,279081,279081,279081,true,279081,279081,279081,279081
true,143213,143213,143213,143213,true,80520,80520,85144,85144,true,75726,75726,75726,75726,true,75726,75726,75726,75726,true,75726,75726,75726,75726
true,121490,121490,121490,121490,true,98686,98686,105420,105420,true,89450,89450,89450,89450,true,89450,89450,89450,89450,true,89450,89450,89450,89450
true,272818,272818,272818,272818,true,177142,177142,222054,222054,true,177142,177142,177142,177142,true,177142,177142,177142,177142,true,177142,177142,177142,177142
true,556187,556187,556187,556187,true,333830,333830,333830,333830,true,316046,316046,316046,316046,true,316046,316046,316046,316046,true,316046,316046,316046,316046
true,251028,251028,251028,251028,true,149730,151800,168662,168662,true,118678,118678,118678,118678,true,118678,118678,118678,118678,true,118678,118678,118678,118678
true,91446,91446,91446,91446,true,51157,53113,54234,54234,true,43764,43764,43764,43764,true,43764,43764,43764,43764,true,43764,43764,43764,43764
true,308482,308482,308482,308482,true,283624,283624,293892,293892,true,283624,283624,283624,283624,true,283624,283624,283624,283624,true,283624,283624,283624,283624
true,168084,168084,168084,168084,true,156294,156294,156294,156294,true,156294,156294,156294,156294,true,156294,156294,156294,156294,true,156294,156294,156294,156294
true,159800,159800,159800,159800,true,141380,141380,141380,141380,true,129876,129876,129876,129876,true,129876,129876,129876,129876,true,129876,129876,129876,129876
true,160152,160152,160152,160152,true,94692,99208,115500,115500,true,86868,86868,86868,86868,true,86868,86868,86868,86868,true,86868,86868,86868,86868
true,235046,235046,235046,235046,true,167244,167244,167244,167244,true,167244,167244,167244,167244,true,167244,167244,167244,167244,true,167244,167244,167244,167244
true,241969,241969,241969,241969,true,192367,192367,192367,192367,true,175992,175992,175992,175992,true,175992,175992,175992,175992,true,175992,175992,175992,175992
true,214480,214480,214480,214480,true,142150,142150,142150,142150,true,135160,135160,135160,135160,true,135160,135160,135160,135160,true,135160,135160,135160,135160
true,156940,156940,156940,156940,true,128749,128749,128749,128749,true,109200,109200,109200,109200,true,109200,109200,109200,109200,true,109200,109200,109200,109200
true,616474,616474,616474,616474,true,435100,435100,435100,435100,true,373293,373293,378174,378174,true,300426,300426,324556,324556,true,300426,300426,300426,300426
true,136010,136010,136010,136010,true,104711,104711,117975,117975,true,101009,101009,101009,101009,true,101009,101009,101009,101009,true,101009,101009,101009,101009
true,194080,194080,194080,194080,true,112992,112992,112992,112992,true,112992,112992,112992,112992,true,112992,112992,112992,112992,true,112992,112992,112992,112992
true,115255,115255,115255,115255,true,68362,68362,68362,68362,true,68362,68362,68362,68362,true,68362,68362,68362,68362,true,68362,68362,68362,68362
true,290736,290736,290736,290736,true,221304,221304,221304,221304,true,188700,188700,188700,188700,true,188700,188700,188700,188700,true,188700,188700,188700,188700
true,178098,178098,178098,178098,true,99354,99354,99354,99354,true,99354,99354,99354,99354,true,99354,99354,99354,99354,true,99354,99354,99354,99354
true,251890,251890,251890,251890,true,145687,145687,183250,183250,true,122782,122782,122782,122782,true,122782,122782,122782,122782,true,122782,122782,122782,122782
true,271088,271088,271088,271088,true,222912,222912,222912,222912,true,212193,212193,212193,212193,true,212193,212193,212193,212193,true,212193,212193,212193,212193
true,267344,267344,267344,267344,true,169112,169112,175904,175904,true,148164,148164,148164,148164,true,148164,148164,148164,148164,true,148164,148164,148164,148164
true,190200,190200,190200,190200,true,113096,113096,113096,113096,true,99808,99808,99808,99808,true,88832,88832,88832,88832,true,88832,88832,88832,88832
true,416565,416565,416565,416565,true,227625,227625,227625,227625,true,195420,195420,205740,205740,true,195420,195420,195420,195420,true,195420,195420,195420,195420
true,354830,354830,354830,354830,true,195888,214891,218764,218764,true,169950,169950,169950,169950,true,164313,164313,164313,164313,true,164313,164313,164313,164313
true,381106,381106,381106,381106,true,209176,209176,209176,209176,true,209176,209176,209176,209176,true,209176,209176,209176,209176,true,209176,209176,209176,209176
true,263574,263574,263574,263574,true,174051,174051,192285,192285,true,174051,174051,174051,174051,true,174051,174051,174051,174051,true,174051,174051,174051,174051
true,273500,273500,273500,273500,true,152360,152360,152360,152360,true,152360,152360,152360,152360,true,152360,152360,152360,152360,true,152360,152360,152360,152360
true,717825,717825,717825,717825,true,426492,426492,426492,426492,true,367125,367125,367125,367125,true,303345,303345,303345,303345,true,303345,303345,303345,303345
true,223824,223824,223824,223824,true,168816,168816,168816,168816,true,168816,168816,168816,168816,true,168816,168816,168816,168816,true,168816,168816,168816,168816
true,176200,176200,176200,176200,true,157192,157192,157192,157192,true,157192,157192,157192,157192,true,157192,157192,157192,157192,true,157192,157192,157192,157192
true,170513,170513,170513,170513,true,126980,126980,126980,126980,true,126980,126980,126980,126980,true,126980,126980,126980,126980,true,126980,126980,126980,126980
true,102055,102055,102055,102055,true,84880,84880,84880,84880,true,84880,84880,84880,84880,true,84880,84880,84880,84880,true,84880,84880,84880,84880
true,150184,150184,150184,150184,true,132822,132822,132822,132822,true,132822,132822,132822,132822,true,132822,132822,132822,132822,true,132822,132822,132822,132822
true,333179,333179,333179,333179,true,198953,210434,232045,232045,true,147202,147202,147202,147202,true,144130,144130,144130,144130,true,144130,144130,144130,144130
true,773210,773210,773210,773210,true,472278,472368,528664,528664,true,393347,393347,446556,446556,true,393347,393347,393347,393347,true,393347,393347,393347,393347
true,869284,869284,869284,869284,true,583684,600668,606268,606268,true,435744,435744,435744,435744,true,435276,435276,435276,435276,true,435276,435276,435276,435276
true,339766,339766,339766,339766,true,194518,196238,210004,210004,true,166000,166000,166000,166000,true,166000,166000,166000,166000,true,166000,166000,166000,166000
true,229152,229152,229152,229152,true,191632,191632,191632,191632,true,191632,191632,191632,191632,true,191632,191632,191632,191632,true,191632,191632,191632,191632
true,214410,214410,214410,214410,true,118434,118434,118434,118434,true,116625,116625,116625,116625,true,116625,116625,116625,116625,true,116625,116625,116625,116625
true,937794,937794,937794,937794,true,601605,601605,612066,612066,true,529272,540764,564912,564912,true,529272,529272,529272,529272,true,529272,529272,529272,529272
true,151176,151176,151176,151176,true,115092,117264,125832,125832,true,102204,102204,102204,102204,true,102204,102204,102204,102204,true,102204,102204,102204,102204
true,318012,318012,318012,318012,true,195228,195228,236486,236486,true,195228,195228,195228,195228,true,195228,195228,195228,195228,true,195228,195228,195228,195228
true,331430,331430,331430,331430,true,214973,214973,214973,214973,true,191640,196240,198781,198781,true,176418,176418,176418,176418,true,176418,176418,176418,176418
true,184807,184807,184807,184807,true,112884,112884,116504,116504,true,110700,110700,110700,110700,true,110700,110700,110700,110700,true,110700,110700,110700,110700
true,349151,349151,349151,349151,true,213697,213697,213697,213697,true,199300,199300,199300,199300,true,199300,199300,199300,199300,true,199300,199300,199300,199300
true,723510,723510,723510,723510,true,415860,415860,415860,415860,true,400200,400200,404891,404891,true,400200,400200,400200,400200,true,400200,400200,400200,400200
true,155810,155810,155810,155810,true,81240,81240,81240,81240,true,70531,70531,75560,75560,true,49637,49637,49637,49637,true,49637,49637,49637,49637
true,251468,251468,251468,251468,true,147648,147648,147648,147648,true,122268,122268,130276,130276,true,122268,122268,122268,122268,true,122268,122268,122268,122268
true,505210,505210,505210,505210,true,297293,297293,297293,297293,true,250289,254832,270512,270512,true,236814,236814,236814,236814,true,236814,236814,236814,236814
true,149940,149940,149940,149940,true,108432,108432,108432,108432,true,108432,108432,108432,108432,true,108432,108432,108432,108432,true,108432,108432,108432,108432
true,170030,170030,170030,170030,true,90589,91826,100470,100470,true,67230,67230,67230,67230,true,55715,55775,60915,60915,true,54174,54174,54174,54174
true,527010,527010,527010,527010,true,300765,300765,328281,328281,true,278910,278910,298941,298941,true,278910,278910,278910,278910,true,278910,278910,278910,278910
true,169008,169008,169008,169008,true,135138,135138,135138,135138,true,117712,117712,117712,117712,true,117712,117712,117712,117712,true,117712,117712,117712,117712
true,205920,205920,205920,205920,true,125190,125190,135850,135850,true,118798,123238,123238,123238,true,115578,115578,115578,115578,true,115578,115578,115578,115578
true,194656,194656,194656,194656,true,99688,99688,117040,117040,true,73288,73288,78840,78840,true,64968,64968,64968,64968,true,64968,64968,64968,64968
true,357270,357270,357270,357270,true,252332,254852,280050,280050,true,207160,207160,207160,207160,true,207160,207160,207160,207160,true,207160,207160,207160,207160
true,622584,622584,622584,622584,true,389358,411480,455202,455202,true,309600,309600,319986,319986,true,305760,305760,305760,305760,true,305760,305760,305760,305760
true,310122,310122,310122,310122,true,208278,208278,238765,238765,true,208278,208278,208278,208278,true,208278,208278,208278,208278,true,208278,208278,208278,208278
true,182343,182343,182343,182343,true,122024,122024,149576,149576,true,122024,122024,122024,122024,true,122024,122024,122024,122024,true,122024,122024,122024,122024
true,325754,325754,325754,325754,true,225323,232705,253462,253462,true,177518,177518,177518,177518,true,169387,169387,169387,169387,true,169387,169387,169387,169387
true,256160,256160,256160,256160,true,162300,162300,193710,193710,true,162300,162300,162300,162300,true,162300,162300,162300,162300,true,162300,162300,162300,162300
true,245864,245864,245864,245864,true,218133,218133,218133,218133,true,218133,218133,218133,218133,true,218133,218133,218133,218133,true,218133,218133,218133,218133
true,118512,118512,118512,118512,true,83874,83874,83874,83874,true,70290,70290,70392,70392,true,70290,70290,70290,70290,true,70290,70290,70290,70290
true,316539,316539,316539,316539,true,166563,166563,166563,166563,true,152946,152946,152946,152946,true,152946,152946,152946,152946,true,152946,152946,152946,152946
true,171976,171976,171976,171976,true,162176,162176,165856,165856,true,162176,162176,162176,162176,true,162176,162176,162176,162176,true,162176,162176,162176,162176
true,283584,283584,283584,283584,true,191928,191928,217360,217360,true,169708,169708,186492,186492,true,169708,169708,169708,169708,true,169708,169708,169708,169708
true,133995,133995,133995,133995,true,83450,83450,83450,83450,true,83450,83450,83450,83450,true,83450,83450,83450,83450,true,83450,83450,83450,83450
true,251232,251232,251232,251232,true,162230,166824,166824,166824,true,110726,110726,110726,110726,true,110726,110726,110726,110726,true,110726,110726,110726,110726
true,647050,647050,647050,647050,true,466877,466877,470050,470050,true,356360,356360,356360,356360,true,356360,356360,356360,356360,true,356360,356360,356360,356360
true,707275,707275,707275,707275,true,439656,439656,439656,439656,true,361410,361410,361410,361410,true,358323,358323,358323,358323,true,358323,358323,358323,358323
true,201352,201352,201352,201352,true,152494,152494,164206,164206,true,152166,152166,152166,152166,true,152166,152166,152166,152166,true,152166,152166,152166,152166
true,135438,135438,135438,135438,true,84732,88680,88680,88680,true,68976,68976,68976,68976,true,68976,68976,68976,68976,true,68976,68976,68976,68976
true,223853,223853,223853,223853,true,154371,154371,154371,154371,true,154371,154371,154371,154371,true,154371,154371,154371,154371,true,154371,154371,154371,154371
true,284238,284238,284238,284238,true,164304,164304,164304,164304,true,164304,164304,164304,164304,true,164304,164304,164304,164304,true,164304,164304,164304,164304
