BnB_BnB/1/finished,BnB_BnB/1,BnB_List/1,DP/1,DP_BnB/1,BnB_BnB/2/finished,BnB_BnB/2,BnB_List/2,DP/2,DP_BnB/2,BnB_BnB/3/finished,BnB_BnB/3,BnB_List/3,DP/3,DP_BnB/3,BnB_BnB/4/finished,BnB_BnB/4,BnB_List/4,DP/4,DP_BnB/4
true,212247,212247,212247,212247,true,157851,157851,157851,157851,true,148734,148734,148734,148734,true,148734,148734,148734,148734
true,296190,296190,296190,296190,true,172850,172850,172850,172850,true,143564,143564,143564,143564,true,143564,143564,143564,143564
true,133090,133090,133090,133090,true,75181,75181,84100,84100,true,61440,61466,61440,61440,true,61440,61440,61440,61440
true,226820,226820,226820,226820,true,146749,146749,150120,150120,true,98333,98333,98333,98333,true,98333,98333,98333,98333
true,418421,418421,418421,418421,true,275638,275638,275638,275638,true,275638,275638,275638,275638,true,275638,275638,275638,275638
true,290626,290626,290626,290626,true,255672,255672,255672,255672,true,255672,255672,255672,255672,true,255672,255672,255672,255672
true,196400,196400,196400,196400,true,113080,113080,113080,113080,true,113080,113080,113080,113080,true,113080,113080,113080,113080
true,200998,200998,200998,200998,true,113295,113295,113295,113295,true,100585,100585,100585,100585,true,91416,91416,91416,91416
true,117036,117036,117036,117036,true,64158,64158,64158,64158,true,56112,56112,56112,56112,true,56112,56112,56112,56112
true,770350,770350,770350,770350,true,505765,505765,516686,516686,true,433504,433504,433504,433504,true,433504,433504,433504,433504
true,292698,292698,292698,292698,true,215262,215262,215262,215262,true,215262,215262,215262,215262,true,215262,215262,215262,215262
true,111461,111461,111461,111461,true,108409,108409,108409,108409,true,105609,105609,105609,105609,true,105609,105609,105609,105609
true,189927,189927,189927,189927,true,129915,129915,132336,132336,true,129915,129915,129915,129915,true,129915,129915,129915,129915
true,135635,135635,135635,135635,true,135635,135635,135635,135635,true,135635,135635,135635,135635,true,135635,135635,135635,135635
true,125671,125671,125671,125671,true,77819,77819,92064,92064,true,77819,77819,77819,77819,true,77819,77819,77819,77819
true,624022,624022,624022,624022,true,392616,392616,392616,392616,true,379100,379100,381391,381391,true,379100,379100,379100,379100
true,77736,77736,77736,77736,true,57336,57336,57336,57336,true,54670,54670,54670,54670,true,54670,54670,54670,54670
true,137952,137952,137952,137952,true,131838,131838,131838,131838,true,131838,131838,131838,131838,true,131838,131838,131838,131838
true,313978,313978,313978,313978,true,236110,236110,236110,236110,true,228222,228222,228222,228222,true,228222,228222,228222,228222
true,303576,303576,303576,303576,true,176579,176579,176579,176579,true,158483,158483,158483,158483,true,158483,158483,158483,158483
true,140915,140915,140915,140915,true,85785,85785,85785,85785,true,85785,85785,85785,85785,true,85785,85785,85785,85785
true,385034,385034,385034,385034,true,247941,254916,265395,265395,true,192834,192834,192834,192834,true,192834,192834,192834,192834
true,331965,331965,331965,331965,true,224445,224445,224445,224445,true,199650,199650,199650,199650,true,199650,199650,199650,199650
true,253521,253521,253521,253521,true,183986,183986,207094,207094,true,163523,163523,163523,163523,true,163523,163523,163523,163523
true,210730,210730,210730,210730,true,112580,112580,120260,120260,true,92670,92670,92670,92670,true,92670,92670,92670,92670
true,292842,292842,292842,292842,true,186720,186720,210060,210060,true,186720,186720,186720,186720,true,186720,186720,186720,186720
true,164008,164008,164008,164008,true,97403,97403,99456,99456,true,95760,95760,95760,95760,true,95760,95760,95760,95760
true,425088,425088,425088,425088,true,271152,271152,309864,309864,true,255744,255744,255744,255744,true,255744,255744,255744,255744
true,230790,230790,230790,230790,true,128170,128170,128170,128170,true,108920,108920,108920,108920,true,108920,108920,108920,108920
true,494964,494964,494964,494964,true,287546,296496,296496,296496,true,230736,230736,230736,230736,true,207612,207612,207612,207612
true,136816,136816,136816,136816,true,95664,95664,112162,112162,true,92032,92032,92032,92032,true,92032,92032,92032,92032
true,105833,105833,105833,105833,true,80647,80647,80647,80647,true,80647,80647,80647,80647,true,80647,80647,80647,80647
true,260361,260361,260361,260361,true,178440,178440,214956,214956,true,170091,170091,170091,170091,true,170091,170091,170091,170091
true,348156,348156,348156,348156,true,199908,199908,199908,199908,true,199908,199908,199908,199908,true,199908,199908,199908,199908
true,254400,254400,254400,254400,true,207461,207461,207461,207461,true,207461,207461,207461,207461,true,207461,207461,207461,207461
true,673132,673132,673132,673132,true,460788,460788,460788,460788,true,460788,460788,460788,460788,true,460788,460788,460788,460788
true,128604,128604,128604,128604,true,69576,69576,69576,69576,true,61674,61674,61674,61674,true,61674,61674,61674,61674
true,163608,163608,163608,163608,true,112872,112872,112872,112872,true,101544,101544,101544,101544,true,101544,101544,101544,101544
true,169946,169946,169946,169946,true,149660,149660,149660,149660,true,131102,131102,131102,131102,true,131102,131102,131102,131102
true,419814,419814,419814,419814,true,255852,255852,255852,255852,true,217725,217725,217725,217725,true,217725,217725,217725,217725
true,136500,136500,136500,136500,true,133608,133608,133608,133608,true,133608,133608,133608,133608,true,133608,133608,133608,133608
true,144248,144248,144248,144248,true,81846,81846,81846,81846,true,81846,81846,81846,81846,true,81846,81846,81846,81846
true,121751,121751,121751,121751,true,102844,102844,111601,111601,true,102844,102844,102844,102844,true,102844,102844,102844,102844
true,414920,414920,414920,414920,true,275220,275220,280700,280700,true,264180,264180,264180,264180,true,264180,264180,264180,264180
true,297904,297904,297904,297904,true,188224,188224,195600,195600,true,188224,188224,188224,188224,true,188224,188224,188224,188224
true,156160,156160,156160,156160,true,129504,129504,129504,129504,true,129504,129504,129504,129504,true,129504,129504,129504,129504
true,215831,215831,215831,215831,true,126709,126709,126709,126709,true,126709,126709,126709,126709,true,126709,126709,126709,126709
true,211806,211806,211806,211806,true,122877,122877,122877,122877,true,100827,100827,100827,100827,true,100827,100827,100827,100827
true,154881,154881,154881,154881,true,103938,103938,115371,115371,true,77610,77610,83934,83934,true,77610,77610,77610,77610
true,420420,420420,420420,420420,true,281181,281181,281181,281181,true,281181,281181,281181,281181,true,281181,281181,281181,281181
true,541296,541296,541296,541296,true,332220,332220,332220,332220,true,332220,332220,332220,332220,true,332220,332220,332220,332220
true,823713,823713,823713,823713,true,473678,473678,473678,473678,true,384336,384336,436220,436220,true,384336,384336,384336,384336
true,325793,325793,325793,325793,true,179049,179049,179049,179049,true,179049,179049,179049,179049,true,179049,179049,179049,179049
true,552210,552210,552210,552210,true,359136,359136,416440,416440,true,325966,325966,325966,325966,true,325966,325966,325966,325966
true,573971,573971,573971,573971,true,334296,334296,383771,383771,true,295350,295350,303485,303485,true,295350,295350,295350,295350
true,195705,195705,195705,195705,true,111195,124785,124785,124785,true,90756,90756,90756,90756,true,90756,90756,90756,90756
true,159568,159568,159568,159568,true,95392,95392,95392,95392,true,95392,95392,95392,95392,true,95392,95392,95392,95392
true,406198,406198,406198,406198,true,262653,262653,289057,289057,true,209902,209902,209902,209902,true,209902,209902,209902,209902
true,455469,455469,455469,455469,true,271714,271714,271714,271714,true,243594,243594,255696,255696,true,243594,243594,243594,243594
true,113070,113070,113070,113070,true,69486,69486,69486,69486,true,69486,69486,69486,69486,true,69486,69486,69486,69486
true,383880,383880,383880,383880,true,225555,233700,233700,233700,true,159615,159615,159615,159615,true,159615,159615,159615,159615
true,214690,214690,214690,214690,true,186645,186645,186645,186645,true,186645,186645,186645,186645,true,186645,186645,186645,186645
true,131710,131710,131710,131710,true,90068,90100,90100,90100,true,71904,71904,71904,71904,true,71904,71904,71904,71904
true,662160,662160,662160,662160,true,422010,422010,422010,422010,true,414820,414820,414820,414820,true,337500,337500,337500,337500
true,100765,100765,100765,100765,true,75655,75655,75655,75655,true,75655,75655,75655,75655,true,75655,75655,75655,75655
true,182196,182196,182196,182196,true,111083,111083,111083,111083,true,111083,111083,111083,111083,true,111083,111083,111083,111083
true,648936,648936,648936,648936,true,375768,375768,489336,489336,true,305640,305640,356233,356233,true,305640,305640,305640,305640
true,266049,266049,266049,266049,true,144950,144950,149559,149559,true,140430,140430,141471,141471,true,78470,78470,78470,78470
true,135906,135906,135906,135906,true,102960,102960,102960,102960,true,102960,102960,102960,102960,true,102960,102960,102960,102960
true,271106,271106,271106,271106,true,220902,220902,220902,220902,true,214159,214159,214159,214159,true,214159,214159,214159,214159
true,150409,150409,150409,150409,true,114170,114170,114170,114170,true,114170,114170,114170,114170,true,114170,114170,114170,114170
true,259056,259056,259056,259056,true,221295,221295,226226,226226,true,221295,221295,221295,221295,true,221295,221295,221295,221295
true,115045,115045,115045,115045,true,100184,100184,100710,100710,true,100184,100184,100184,100184,true,100184,100184,100184,100184
true,134352,134352,134352,134352,true,81688,81688,81688,81688,true,61440,61440,61440,61440,true,61440,61440,61440,61440
true,210176,210176,210176,210176,true,159824,159824,159824,159824,true,159824,159824,159824,159824,true,159824,159824,159824,159824
true,207567,207567,207567,207567,true,179880,179880,179880,179880,true,179880,179880,179880,179880,true,179880,179880,179880,179880
true,137394,137394,137394,137394,true,114468,114468,124644,124644,true,114468,114468,114468,114468,true,114468,114468,114468,114468
true,143759,143759,143759,143759,true,122192,122192,122192,122192,true,122192,122192,122192,122192,true,122192,122192,122192,122192
true,203427,203427,203427,203427,true,148575,148575,148575,148575,true,148575,148575,148575,148575,true,148575,148575,148575,148575
true,90195,90195,90195,90195,true,51175,51175,51175,51175,true,51175,51175,51175,51175,true,51175,51175,51175,51175
true,161623,161623,161623,161623,true,117579,117579,117579,117579,true,117579,117579,117579,117579,true,117579,117579,117579,117579
true,141636,141636,141636,141636,true,134952,134952,134952,134952,true,134952,134952,134952,134952,true,134952,134952,134952,134952
true,743299,743299,743299,743299,true,515707,515707,515707,515707,true,356700,356700,356700,356700,true,356700,356700,356700,356700
true,160648,160648,160648,160648,true,97936,97936,112968,112968,true,84568,84568,84568,84568,true,84568,84568,84568,84568
true,184500,184500,184500,184500,true,147249,147249,147249,147249,true,147249,147249,147249,147249,true,147249,147249,147249,147249
true,215946,215946,215946,215946,true,148599,148599,170874,170874,true,148599,148599,148599,148599,true,148599,148599,148599,148599
true,86160,86160,86160,86160,true,49115,49115,49115,49115,true,38215,38215,38215,38215,true,38215,38215,38215,38215
true,192530,192530,192530,192530,true,151990,151990,159460,159460,true,151990,151990,151990,151990,true,151990,151990,151990,151990
true,554445,554445,554445,554445,true,359184,368091,368091,368091,true,279582,279582,279582,279582,true,279582,279582,279582,279582
true,343278,343278,343278,343278,true,231751,231751,231751,231751,true,231751,231751,231751,231751,true,231751,231751,231751,231751
true,85140,85140,85140,85140,true,85140,85140,85140,85140,true,85140,85140,85140,85140,true,85140,85140,85140,85140
true,220224,220224,220224,220224,true,182477,182477,189208,189208,true,182477,182477,182477,182477,true,182477,182477,182477,182477
true,226376,226376,226376,226376,true,170984,170984,181784,181784,true,170984,170984,170984,170984,true,170984,170984,170984,170984
true,99950,99950,99950,99950,true,55205,55205,55800,55800,true,54954,54954,54954,54954,true,54954,54954,54954,54954
true,255930,255930,255930,255930,true,178472,187054,190220,190220,true,135688,135688,135688,135688,true,135688,135688,135688,135688
true,621978,621978,621978,621978,true,411180,411180,430752,430752,true,362432,362432,362432,362432,true,362432,362432,362432,362432
true,522125,522125,522125,522125,true,361425,361425,361425,361425,true,361425,361425,361425,361425,true,361425,361425,361425,361425
true,177219,177219,177219,177219,true,138411,138411,138411,138411,true,138411,138411,138411,138411,true,138411,138411,138411,138411
true,204848,204848,204848,204848,true,141624,141624,141624,141624,true,141624,141624,141624,141624,true,141624,141624,141624,141624
true,113950,113950,113950,113950,true,62575,62575,62575,62575,true,62575,62575,62575,62575,true,62575,62575,62575,62575
true,229374,229374,229374,229374,true,152496,152496,158679,158679,true,152496,152496,152496,152496,true,152496,152496,152496,152496
true,273280,273280,273280,273280,true,209128,209128,209128,209128,true,176858,176858,176858,176858,true,176858,176858,176858,176858
true,286590,286590,286590,286590,true,165300,165300,178620,178620,true,130990,130990,130990,130990,true,130990,130990,130990,130990
true,276012,276012,276012,276012,true,153499,153499,178160,178160,true,134901,134901,134901,134901,true,134901,134901,134901,134901
true,382935,382935,382935,382935,true,248430,248430,248430,248430,true,244215,244215,244215,244215,true,244215,244215,244215,244215
true,349305,349305,349305,349305,true,247148,247148,247148,247148,true,229872,229872,229872,229872,true,229872,229872,229872,229872
true,235560,235560,235560,235560,true,132810,132810,132810,132810,true,132810,132810,132810,132810,true,132810,132810,132810,132810
true,204228,204228,204228,204228,true,204228,204228,204228,204228,true,204228,204228,204228,204228,true,204228,204228,204228,204228
true,138498,138498,138498,138498,true,99744,99744,99744,99744,true,99744,99744,99744,99744,true,99744,99744,99744,99744
true,191081,191081,191081,191081,true,162343,162343,170230,170230,true,162343,162343,162343,162343,true,162343,162343,162343,162343
true,170936,170936,170936,170936,true,112871,112871,128448,128448,true,107752,107752,107752,107752,true,107752,107752,107752,107752
true,250605,250605,250605,250605,true,147870,147870,169956,169956,true,116896,119379,138982,138982,true,116896,116896,116896,116896
true,616580,616580,616580,616580,true,343840,343840,343840,343840,true,305184,310376,324038,324038,true,258258,258258,258258,258258
true,184884,184884,184884,184884,true,105063,114170,120610,120610,true,91959,91959,91959,91959,true,91959,91959,91959,91959
true,217278,217278,217278,217278,true,127170,127170,127170,127170,true,127170,127170,127170,127170,true,127170,127170,127170,127170
true,120656,120656,120656,120656,true,82424,82424,82424,82424,true,76188,76188,76188,76188,true,76188,76188,76188,76188
true,134802,134802,134802,134802,true,78474,78474,78474,78474,true,78474,78474,78474,78474,true,78474,78474,78474,78474
true,137805,137805,137805,137805,true,104104,104104,104104,104104,true,104104,104104,104104,104104,true,104104,104104,104104,104104
true,243562,243562,243562,243562,true,197890,197890,212630,212630,true,197890,197890,197890,197890,true,197890,197890,197890,197890
