BnB_BnB/1/finished,BnB_BnB/1,BnB_List/1,DP/1,DP_BnB/1,BnB_BnB/2/finished,BnB_BnB/2,BnB_List/2,DP/2,DP_BnB/2,BnB_BnB/3/finished,BnB_BnB/3,BnB_List/3,DP/3,DP_BnB/3,BnB_BnB/4/finished,BnB_BnB/4,BnB_List/4,DP/4,DP_BnB/4,BnB_BnB/5/finished,BnB_BnB/5,BnB_List/5,DP/5,DP_BnB/5,BnB_BnB/6/finished,BnB_BnB/6,BnB_List/6,DP/6,DP_BnB/6,BnB_BnB/7/finished,BnB_BnB/7,BnB_List/7,DP/7,DP_BnB/7,BnB_BnB/8/finished,BnB_BnB/8,BnB_List/8,DP/8,DP_BnB/8
true,253038,253038,253038,253038,true,154701,154701,163941,163941,true,133620,133620,140373,140373,true,133620,133620,133620,133620,true,133620,133620,133620,133620,true,133620,133620,133620,133620,true,133620,133620,133620,133620,true,133620,133620,133620,133620
true,387739,387739,387739,387739,true,288479,288479,288479,288479,true,262200,262200,271176,271176,true,262200,262200,266794,266794,true,262200,262200,262200,262200,true,262200,262200,262200,262200,true,262200,262200,262200,262200,true,262200,262200,262200,262200
true,502414,502414,502414,502414,true,289954,313907,328507,328507,true,264338,264338,265658,265658,true,264338,264338,264338,264338,true,264338,264338,264338,264338,true,264338,264338,264338,264338,true,264338,264338,264338,264338,true,264338,264338,264338,264338
true,388927,388927,388927,388927,true,221830,221830,272615,272615,false,180137,186277,213460,213460,true,163540,163540,163540,163540,true,163540,163540,163540,163540,true,163540,163540,163540,163540,true,163540,163540,163540,163540,true,163540,163540,163540,163540
true,201895,201895,201895,201895,true,180755,180755,180755,180755,true,180755,180755,180755,180755,true,180755,180755,180755,180755,true,180755,180755,180755,180755,true,180755,180755,180755,180755,true,180755,180755,180755,180755,true,180755,180755,180755,180755
true,314944,314944,314944,314944,true,193134,196207,196207,196207,false,178379,181890,190987,190987,true,167069,167069,167069,167069,true,167069,167069,167069,167069,true,167069,167069,167069,167069,true,167069,167069,167069,167069,true,167069,167069,167069,167069
true,707896,707896,707896,707896,true,572832,572832,575840,575840,true,480172,480172,480172,480172,false,440328,440328,440328,440328,false,424484,425740,425740,425740,true,402688,402688,402688,402688,true,402688,402688,402688,402688,true,402688,402688,402688,402688
true,444834,444834,444834,444834,true,240237,240237,246762,246762,false,196666,207522,207522,207522,true,187047,187047,187047,187047,true,187047,187047,187047,187047,true,187047,187047,187047,187047,true,187047,187047,187047,187047,true,187047,187047,187047,187047
true,376680,376680,376680,376680,true,255688,255688,299336,299336,true,219392,219392,231786,231786,false,203214,203214,219392,219392,false,203214,203214,203214,203214,true,203214,203214,203214,203214,true,203214,203214,203214,203214,true,203214,203214,203214,203214
true,369057,369057,369057,369057,true,230048,230048,247486,247486,true,182598,182598,197245,197245,false,170935,171505,182598,182598,true,170935,170935,171505,171505,true,170935,170935,170935,170935,true,170935,170935,170935,170935,true,170935,170935,170935,170935
true,613679,613679,613679,613679,true,366938,367719,369633,369633,true,288618,288618,288618,288618,false,258522,258522,258522,258522,false,214148,214148,214148,214148,false,214148,214148,214148,214148,true,214148,214148,214148,214148,true,214148,214148,214148,214148
true,259014,259014,259014,259014,true,168421,170786,201537,201537,true,134442,143290,155540,155540,false,119792,119792,129507,129507,false,111115,111115,114261,114261,false,111115,111115,111115,111115,true,111115,111115,111115,111115,true,111115,111115,111115,111115
true,334224,334224,334224,334224,true,200431,200431,212428,212428,true,177359,183122,195368,195368,false,173528,173528,173528,173528,false,173528,173528,173528,173528,true,173528,173528,173528,173528,true,173528,173528,173528,173528,true,173528,173528,173528,173528
true,546988,546988,546988,546988,true,360152,360152,374179,374179,true,360152,360152,360152,360152,true,360152,360152,360152,360152,true,360152,360152,360152,360152,true,360152,360152,360152,360152,true,360152,360152,360152,360152,true,360152,360152,360152,360152
true,376248,376248,376248,376248,true,244668,244668,267912,267912,true,194319,197744,220760,220760,false,176982,176982,199176,199176,false,155502,156958,177464,177464,false,138257,138257,149392,149392,true,138257,138257,138257,138257,true,138257,138257,138257,138257
true,443397,443397,443397,443397,true,266815,266815,278001,278001,true,251186,251186,262372,262372,true,251186,251186,251186,251186,true,251186,251186,251186,251186,true,251186,251186,251186,251186,true,251186,251186,251186,251186,true,251186,251186,251186,251186
true,225610,225610,225610,225610,true,141760,144050,163415,163415,true,110726,111357,116967,116967,true,93236,94954,95212,95212,true,93236,93236,93236,93236,true,93236,93236,93236,93236,true,93236,93236,93236,93236,true,93236,93236,93236,93236
true,482950,482950,482950,482950,true,307990,307990,327822,327822,true,248549,248549,256850,256850,false,228089,228089,234344,234344,true,225048,225048,228089,228089,true,225048,225048,225048,225048,true,225048,225048,225048,225048,true,225048,225048,225048,225048
true,370730,370730,370730,370730,true,262874,264846,283818,283818,true,208378,208378,238858,238858,true,204518,204518,204518,204518,true,204518,204518,204518,204518,true,204518,204518,204518,204518,true,204518,204518,204518,204518,true,204518,204518,204518,204518
true,361746,361746,361746,361746,true,221065,221065,242340,242340,true,170485,173691,173691,173691,false,158967,164450,164450,164450,false,144423,144423,144423,144423,false,144423,144423,144423,144423,true,144423,144423,144423,144423,true,144423,144423,144423,144423
true,401697,401697,401697,401697,true,222974,234225,252699,252699,true,174572,181332,196790,196790,false,142098,151241,173799,173799,true,142098,142098,142098,142098,true,142098,142098,142098,142098,true,142098,142098,142098,142098,true,142098,142098,142098,142098
true,670200,670200,670200,670200,true,380985,380985,456660,456660,true,311475,318720,366450,366450,true,307626,307626,309242,309242,true,307626,307626,307626,307626,true,307626,307626,307626,307626,true,307626,307626,307626,307626,true,307626,307626,307626,307626
true,284515,284515,284515,284515,true,222615,222615,248116,248116,true,200816,200816,214712,214712,true,189211,189211,189211,189211,true,189211,189211,189211,189211,true,189211,189211,189211,189211,true,189211,189211,189211,189211,true,189211,189211,189211,189211
true,406575,406575,406575,406575,true,282219,282219,312558,312558,false,240274,240274,252693,252693,false,194202,194202,194202,194202,true,166113,166113,171615,171615,true,166113,166113,166113,166113,true,166113,166113,166113,166113,true,166113,166113,166113,166113
true,430587,430587,430587,430587,true,268974,277503,288234,288234,true,238872,238872,238872,238872,true,238872,238872,238872,238872,true,238872,238872,238872,238872,true,238872,238872,238872,238872,true,238872,238872,238872,238872,true,238872,238872,238872,238872
true,282130,282130,282130,282130,true,159028,163816,184614,184614,true,134894,134894,134894,134894,true,134894,134894,134894,134894,true,134894,134894,134894,134894,true,134894,134894,134894,134894,true,134894,134894,134894,134894,true,134894,134894,134894,134894
true,497952,497952,497952,497952,true,317133,317133,317133,317133,true,294687,294687,294687,294687,true,294687,294687,294687,294687,true,294687,294687,294687,294687,true,294687,294687,294687,294687,true,294687,294687,294687,294687,true,294687,294687,294687,294687
true,249260,249260,249260,249260,true,178370,178370,202280,202280,true,162395,162395,178370,178370,true,162395,162395,162395,162395,true,162395,162395,162395,162395,true,162395,162395,162395,162395,true,162395,162395,162395,162395,true,162395,162395,162395,162395
true,569374,569374,569374,569374,true,429858,429858,463073,463073,true,372491,389060,413192,413192,false,357045,357045,402480,402480,true,357045,357045,357045,357045,true,357045,357045,357045,357045,true,357045,357045,357045,357045,true,357045,357045,357045,357045
true,254165,254165,254165,254165,true,170080,170080,187880,187880,true,139430,139430,143955,143955,true,139430,139430,139430,139430,true,139430,139430,139430,139430,true,139430,139430,139430,139430,true,139430,139430,139430,139430,true,139430,139430,139430,139430
true,351450,351450,351450,351450,true,191365,195965,216260,216260,true,147840,148720,148720,148720,false,142835,144408,147840,147840,false,130570,130570,130570,130570,true,130570,130570,130570,130570,true,130570,130570,130570,130570,true,130570,130570,130570,130570
true,216410,216410,216410,216410,true,126852,126852,154894,154894,true,101517,104320,104375,104375,true,78639,82700,91569,91569,true,78639,78639,78639,78639,true,78639,78639,78639,78639,true,78639,78639,78639,78639,true,78639,78639,78639,78639
true,428463,428463,428463,428463,true,235795,236916,280531,280531,true,183105,183105,196416,196416,false,152418,157920,183105,183105,true,152418,152418,152418,152418,true,152418,152418,152418,152418,true,152418,152418,152418,152418,true,152418,152418,152418,152418
true,454760,454760,454760,454760,true,261850,261850,279882,279882,false,200603,203137,214797,214797,false,162818,164668,189660,189660,false,149172,148677,152369,152369,true,144822,144822,149415,149415,true,144822,144822,144822,144822,true,144822,144822,144822,144822
true,223600,223600,223600,223600,true,149640,149640,171816,171816,true,140204,140204,153245,153245,true,139745,139745,141086,141086,true,139745,139745,139745,139745,true,139745,139745,139745,139745,true,139745,139745,139745,139745,true,139745,139745,139745,139745
true,193260,193260,193260,193260,true,105030,105030,105030,105030,true,97650,97650,97650,97650,true,97650,97650,97650,97650,true,97650,97650,97650,97650,true,97650,97650,97650,97650,true,97650,97650,97650,97650,true,97650,97650,97650,97650
true,257605,257605,257605,257605,true,147125,152520,170830,170830,true,122481,122481,128835,128835,true,122481,122481,122481,122481,true,122481,122481,122481,122481,true,122481,122481,122481,122481,true,122481,122481,122481,122481,true,122481,122481,122481,122481
true,257250,257250,257250,257250,true,147384,147384,178540,178540,true,147384,147384,147384,147384,true,147384,147384,147384,147384,true,147384,147384,147384,147384,true,147384,147384,147384,147384,true,147384,147384,147384,147384,true,147384,147384,147384,147384
true,292600,292600,292600,292600,false,172160,172160,205313,205313,false,147092,148850,151824,151824,false,138888,137112,151148,151148,true,137112,137112,138888,138888,true,137112,137112,137112,137112,true,137112,137112,137112,137112,true,137112,137112,137112,137112
true,483318,483318,483318,483318,true,271293,271293,273312,273312,false,212556,225402,246174,246174,true,190776,190776,217232,217232,true,190776,190776,190776,190776,true,190776,190776,190776,190776,true,190776,190776,190776,190776,true,190776,190776,190776,190776
true,248409,248409,248409,248409,true,156716,156716,170723,170723,true,146433,153447,156716,156716,true,146132,146132,149401,149401,true,146132,146132,146132,146132,true,146132,146132,146132,146132,true,146132,146132,146132,146132,true,146132,146132,146132,146132
true,262857,262857,262857,262857,true,144977,144977,161097,161097,true,107971,107971,138148,138148,true,107971,107971,107971,107971,true,107971,107971,107971,107971,true,107971,107971,107971,107971,true,107971,107971,107971,107971,true,107971,107971,107971,107971
true,144625,144625,144625,144625,true,80055,80055,86380,86380,false,62585,62585,62585,62585,false,59175,59175,59175,59175,true,59175,59175,59175,59175,true,59175,59175,59175,59175,true,59175,59175,59175,59175,true,59175,59175,59175,59175
true,858429,858429,858429,858429,true,502149,538907,581693,581693,false,414484,414484,451283,451283,false,363766,363766,426068,426068,true,363766,363766,363766,363766,true,363766,363766,363766,363766,true,363766,363766,363766,363766,true,363766,363766,363766,363766
true,250326,250326,250326,250326,true,156732,156732,166812,166812,true,126399,126399,137592,137592,true,126399,126399,126399,126399,true,126399,126399,126399,126399,true,126399,126399,126399,126399,true,126399,126399,126399,126399,true,126399,126399,126399,126399
true,410905,410905,410905,410905,true,234492,234503,303941,303941,true,182506,182506,204780,204780,true,182506,182506,182506,182506,true,182506,182506,182506,182506,true,182506,182506,182506,182506,true,182506,182506,182506,182506,true,182506,182506,182506,182506
true,175810,175810,175810,175810,true,109810,109810,128405,128405,true,87785,87785,94595,94595,true,87785,87785,87785,87785,true,87785,87785,87785,87785,true,87785,87785,87785,87785,true,87785,87785,87785,87785,true,87785,87785,87785,87785
true,271730,271730,271730,271730,true,195735,195735,195735,195735,false,169076,169076,174229,174229,true,153727,153727,153727,153727,true,151150,151150,151150,151150,true,151150,151150,151150,151150,true,151150,151150,151150,151150,true,151150,151150,151150,151150
true,477090,477090,477090,477090,true,257823,257823,288828,288828,true,257145,257145,257145,257145,true,257145,257145,257145,257145,true,257145,257145,257145,257145,true,257145,257145,257145,257145,true,257145,257145,257145,257145,true,257145,257145,257145,257145
true,708480,708480,708480,708480,true,400470,420075,496230,496230,true,330855,353235,359625,359625,true,278127,278127,278127,278127,true,278127,278127,278127,278127,true,278127,278127,278127,278127,true,278127,278127,278127,278127,true,278127,278127,278127,278127
true,358757,358757,358757,358757,true,182735,182735,182735,182735,true,146384,146384,178376,178376,true,130886,133596,133596,133596,true,130886,130886,130886,130886,true,130886,130886,130886,130886,true,130886,130886,130886,130886,true,130886,130886,130886,130886
