BnB_BnB/1/finished,BnB_BnB/1,BnB_List/1,DP/1,DP_BnB/1,BnB_BnB/2/finished,BnB_BnB/2,BnB_List/2,DP/2,DP_BnB/2,BnB_BnB/3/finished,BnB_BnB/3,BnB_List/3,DP/3,DP_BnB/3,BnB_BnB/4/finished,BnB_BnB/4,BnB_List/4,DP/4,DP_BnB/4,BnB_BnB/5/finished,BnB_BnB/5,BnB_List/5,DP/5,DP_BnB/5,BnB_BnB/6/finished,BnB_BnB/6,BnB_List/6,DP/6,DP_BnB/6,BnB_BnB/7/finished,BnB_BnB/7,BnB_List/7,DP/7,DP_BnB/7
true,349951,349951,349951,349951,true,216545,216545,258727,258727,true,184237,199353,199353,199353,false,170568,170568,170568,170568,true,170568,170568,170568,170568,true,170568,170568,170568,170568,true,170568,170568,170568,170568
true,258564,258564,258564,258564,true,221700,221700,221784,221784,true,220620,220620,220620,220620,true,220620,220620,220620,220620,true,220620,220620,220620,220620,true,220620,220620,220620,220620,true,220620,220620,220620,220620
true,345090,345090,345090,345090,true,212090,212090,222000,222000,true,207585,207585,207585,207585,true,207585,207585,207585,207585,true,207585,207585,207585,207585,true,207585,207585,207585,207585,true,207585,207585,207585,207585
true,727380,727380,727380,727380,true,434216,434216,439605,439605,true,347516,357367,381311,381311,false,291198,291198,298491,298491,true,285662,285662,285662,285662,true,285662,285662,285662,285662,true,285662,285662,285662,285662
true,194022,194022,194022,194022,true,127822,127822,156648,156648,true,110724,110724,124680,124680,true,110724,110724,110724,110724,true,110724,110724,110724,110724,true,110724,110724,110724,110724,true,110724,110724,110724,110724
true,242364,242364,242364,242364,true,172292,172292,201674,201674,true,172292,172292,172292,172292,true,172292,172292,172292,172292,true,172292,172292,172292,172292,true,172292,172292,172292,172292,true,172292,172292,172292,172292
true,138785,138785,138785,138785,true,80274,81280,100240,100240,true,63155,63155,72840,72840,true,48090,48090,48090,48090,true,48090,48090,48090,48090,true,48090,48090,48090,48090,true,48090,48090,48090,48090
true,411750,411750,411750,411750,true,249921,249921,312561,312561,true,203968,241145,244098,244098,true,181458,181458,181458,181458,true,181458,181458,181458,181458,true,181458,181458,181458,181458,true,181458,181458,181458,181458
true,365562,365562,365562,365562,true,307323,307323,307323,307323,true,257439,257439,257439,257439,true,257439,257439,257439,257439,true,257439,257439,257439,257439,true,257439,257439,257439,257439,true,257439,257439,257439,257439
true,529824,529824,529824,529824,true,288182,295164,295164,295164,true,243664,243664,254724,254724,true,237158,237158,237158,237158,true,237158,237158,237158,237158,true,237158,237158,237158,237158,true,237158,237158,237158,237158
true,387928,387928,387928,387928,true,239448,239448,239448,239448,true,239448,239448,239448,239448,true,239448,239448,239448,239448,true,239448,239448,239448,239448,true,239448,239448,239448,239448,true,239448,239448,239448,239448
true,496006,496006,496006,496006,true,357630,357630,357630,357630,true,314370,315812,319088,319088,true,309600,309600,309600,309600,true,309600,309600,309600,309600,true,309600,309600,309600,309600,true,309600,309600,309600,309600
true,134928,134928,134928,134928,true,106488,106488,107328,107328,true,106488,106488,106488,106488,true,106488,106488,106488,106488,true,106488,106488,106488,106488,true,106488,106488,106488,106488,true,106488,106488,106488,106488
true,557821,557821,557821,557821,true,345598,345598,419045,419045,true,295377,295377,345598,345598,true,291017,291017,291017,291017,true,291017,291017,291017,291017,true,291017,291017,291017,291017,true,291017,291017,291017,291017
true,679194,679194,679194,679194,true,387762,387762,427536,427536,false,287626,294714,316104,316104,false,252531,263358,265704,265704,true,246912,246912,246912,246912,true,246912,246912,246912,246912,true,246912,246912,246912,246912
true,243397,243397,243397,243397,true,123165,132741,133693,133693,true,113204,113204,113204,113204,true,113204,113204,113204,113204,true,113204,113204,113204,113204,true,113204,113204,113204,113204,true,113204,113204,113204,113204
true,564281,564281,564281,564281,true,298333,298333,298333,298333,true,265098,265098,281299,281299,true,265098,265098,265098,265098,true,265098,265098,265098,265098,true,265098,265098,265098,265098,true,265098,265098,265098,265098
true,502870,502870,502870,502870,true,355796,365580,392597,392597,true,314280,314280,331177,331177,true,304021,304021,314280,314280,true,304021,304021,304021,304021,true,304021,304021,304021,304021,true,304021,304021,304021,304021
true,250680,250680,250680,250680,true,178050,178050,178266,178266,true,148062,149401,159079,159079,true,134328,134328,144006,144006,true,134328,134328,134328,134328,true,134328,134328,134328,134328,true,134328,134328,134328,134328
true,419182,419182,419182,419182,true,222219,222219,233997,233997,true,176620,177232,186703,186703,true,172352,172352,176737,176737,true,172352,172352,172352,172352,true,172352,172352,172352,172352,true,172352,172352,172352,172352
true,276969,276969,276969,276969,true,191774,191774,191774,191774,true,152271,152271,156807,156807,true,130821,130821,130821,130821,true,130821,130821,130821,130821,true,130821,130821,130821,130821,true,130821,130821,130821,130821
true,556897,556897,556897,556897,true,292072,297682,340923,340923,true,229834,233464,240262,240262,true,229834,229834,229834,229834,true,229834,229834,229834,229834,true,229834,229834,229834,229834,true,229834,229834,229834,229834
true,397800,397800,397800,397800,true,236988,236988,251020,251020,true,183280,183280,183280,183280,false,161416,161758,168552,168552,false,158160,158160,158160,158160,true,149328,149328,149328,149328,true,149328,149328,149328,149328
true,265524,265524,265524,265524,true,188760,188760,188760,188760,true,181956,181956,181956,181956,true,150774,150774,150774,150774,true,150774,150774,150774,150774,true,150774,150774,150774,150774,true,150774,150774,150774,150774
true,207390,207390,207390,207390,true,120883,120883,121815,121815,true,103873,103873,105105,105105,true,103473,103473,103873,103873,true,103473,103473,103473,103473,true,103473,103473,103473,103473,true,103473,103473,103473,103473
true,346616,346616,346616,346616,true,182352,182352,191176,191176,true,136944,140197,164214,164214,true,112332,112332,112332,112332,true,112332,112332,112332,112332,true,112332,112332,112332,112332,true,112332,112332,112332,112332
true,262410,262410,262410,262410,true,222825,222825,222825,222825,true,206675,206675,206675,206675,true,206675,206675,206675,206675,true,206675,206675,206675,206675,true,206675,206675,206675,206675,true,206675,206675,206675,206675
true,197055,197055,197055,197055,true,147865,147865,165325,165325,true,147865,147865,147865,147865,true,147865,147865,147865,147865,true,147865,147865,147865,147865,true,147865,147865,147865,147865,true,147865,147865,147865,147865
true,581010,581010,581010,581010,true,369445,369445,416156,416156,false,313880,313880,364876,364876,true,296928,296928,329399,329399,true,296928,296928,313880,313880,true,296928,296928,296928,296928,true,296928,296928,296928,296928
true,465400,465400,465400,465400,true,253383,253383,290709,290709,true,201162,211004,231173,231173,false,177141,177141,177141,177141,false,166426,166426,166426,166426,true,166426,166426,166426,166426,true,166426,166426,166426,166426
true,168310,168310,168310,168310,true,99965,99965,99965,99965,true,99965,99965,99965,99965,true,99965,99965,99965,99965,true,99965,99965,99965,99965,true,99965,99965,99965,99965,true,99965,99965,99965,99965
true,318318,318318,318318,318318,true,217294,217294,254100,254100,true,181520,181520,202090,202090,true,181520,181520,181520,181520,true,181520,181520,181520,181520,true,181520,181520,181520,181520,true,181520,181520,181520,181520
true,367719,367719,367719,367719,true,198016,207636,242405,242405,true,178399,178399,184692,184692,true,178399,178399,178399,178399,true,178399,178399,178399,178399,true,178399,178399,178399,178399,true,178399,178399,178399,178399
true,162165,162165,162165,162165,true,95230,95230,95230,95230,true,95230,95230,95230,95230,true,95230,95230,95230,95230,true,95230,95230,95230,95230,true,95230,95230,95230,95230,true,95230,95230,95230,95230
true,354780,354780,354780,354780,true,230620,230620,247208,247208,true,174843,174843,200556,200556,true,174843,174843,174843,174843,true,174843,174843,174843,174843,true,174843,174843,174843,174843,true,174843,174843,174843,174843
true,413712,413712,413712,413712,true,216945,216945,237987,237987,true,156867,165969,186453,186453,false,153012,153012,156681,156681,true,153012,153012,153012,153012,true,153012,153012,153012,153012,true,153012,153012,153012,153012
true,472410,472410,472410,472410,true,252575,254016,289792,289792,true,181776,188896,229126,229126,false,164480,164480,175536,175536,true,164480,164480,164480,164480,true,164480,164480,164480,164480,true,164480,164480,164480,164480
true,394659,394659,394659,394659,true,281718,281718,314721,314721,true,277045,277045,281718,281718,true,277045,277045,277045,277045,true,277045,277045,277045,277045,true,277045,277045,277045,277045,true,277045,277045,277045,277045
true,285894,285894,285894,285894,true,203560,203560,225223,225223,true,198276,198276,203560,203560,true,198276,198276,198276,198276,true,198276,198276,198276,198276,true,198276,198276,198276,198276,true,198276,198276,198276,198276
true,127794,127794,127794,127794,true,74271,74271,89352,89352,true,58008,62448,69009,69009,true,52686,52686,52686,52686,true,52686,52686,52686,52686,true,52686,52686,52686,52686,true,52686,52686,52686,52686
true,191695,191695,191695,191695,true,132235,132235,132235,132235,true,132235,132235,132235,132235,true,132235,132235,132235,132235,true,132235,132235,132235,132235,true,132235,132235,132235,132235,true,132235,132235,132235,132235
true,509312,509312,509312,509312,true,353160,353160,353160,353160,true,297197,297197,297197,297197,true,297197,297197,297197,297197,true,297197,297197,297197,297197,true,297197,297197,297197,297197,true,297197,297197,297197,297197
true,204858,204858,204858,204858,true,123660,123660,123660,123660,true,115437,115437,115437,115437,true,111117,111117,111117,111117,true,111117,111117,111117,111117,true,111117,111117,111117,111117,true,111117,111117,111117,111117
true,482130,482130,482130,482130,true,260424,260424,285840,285840,true,184704,184704,195456,195456,false,170417,171824,172550,172550,false,166278,166278,166278,166278,true,166278,166278,166278,166278,true,166278,166278,166278,166278
true,259584,259584,259584,259584,true,193600,193600,193600,193600,true,187520,187520,187520,187520,true,187520,187520,187520,187520,true,187520,187520,187520,187520,true,187520,187520,187520,187520,true,187520,187520,187520,187520
true,116040,116040,116040,116040,true,61900,61900,61900,61900,true,54060,54060,56990,56990,true,54060,54060,54060,54060,true,54060,54060,54060,54060,true,54060,54060,54060,54060,true,54060,54060,54060,54060
true,397395,397395,397395,397395,true,235980,235980,235980,235980,true,179592,179592,179592,179592,true,179592,179592,179592,179592,true,179592,179592,179592,179592,true,179592,179592,179592,179592,true,179592,179592,179592,179592
true,388112,388112,388112,388112,true,241849,242880,275736,275736,true,182471,193108,217548,217548,true,165442,165442,172098,172098,true,165442,165442,165442,165442,true,165442,165442,165442,165442,true,165442,165442,165442,165442
true,522348,522348,522348,522348,true,423780,423780,450276,450276,true,385607,390036,390036,390036,true,363540,363540,363540,363540,true,363540,363540,363540,363540,true,363540,363540,363540,363540,true,363540,363540,363540,363540
true,319320,319320,319320,319320,true,208177,208177,240336,240336,true,182152,183104,208177,208177,true,175922,175922,176065,176065,true,175922,175922,175922,175922,true,175922,175922,175922,175922,true,175922,175922,175922,175922
true,192760,192760,192760,192760,true,122303,122303,141440,141440,true,115588,115588,122303,122303,true,115588,115588,115588,115588,true,115588,115588,115588,115588,true,115588,115588,115588,115588,true,115588,115588,115588,115588
true,226725,226725,226725,226725,true,141265,141735,164175,164175,true,108295,108295,127880,127880,true,101710,101710,108295,108295,true,101710,101710,101710,101710,true,101710,101710,101710,101710,true,101710,101710,101710,101710
true,144890,144890,144890,144890,true,113759,113759,117715,117715,true,99960,99960,99960,99960,true,99960,99960,99960,99960,true,99960,99960,99960,99960,true,99960,99960,99960,99960,true,99960,99960,99960,99960
true,496015,496015,496015,496015,true,307938,309991,323034,323034,true,244257,244257,272245,272245,false,236061,236061,268482,268482,true,236061,236061,244200,244200,true,236061,236061,236061,236061,true,236061,236061,236061,236061
true,295434,295434,295434,295434,true,153657,155313,181501,181501,true,111123,111546,120175,120175,false,94473,96660,115146,115146,true,81747,81747,81747,81747,true,81747,81747,81747,81747,true,81747,81747,81747,81747
true,286572,286572,286572,286572,true,153988,156936,170658,170658,true,112674,113184,117804,117804,false,94594,99844,101584,101584,false,80440,80440,80440,80440,true,80440,80440,80440,80440,true,80440,80440,80440,80440
true,696184,696184,696184,696184,true,446692,446692,507841,507841,true,339422,340035,360576,360576,true,335586,335586,335586,335586,true,335586,335586,335586,335586,true,335586,335586,335586,335586,true,335586,335586,335586,335586
true,220896,220896,220896,220896,true,206712,206712,206712,206712,true,196596,196596,196596,196596,true,196596,196596,196596,196596,true,196596,196596,196596,196596,true,196596,196596,196596,196596,true,196596,196596,196596,196596
true,801268,801268,801268,801268,true,435255,461065,511833,511833,true,345401,345401,406505,406505,false,320270,320270,334100,334100,false,317800,317800,317800,317800,true,317800,317800,317800,317800,true,317800,317800,317800,317800
true,302344,302344,302344,302344,true,182915,185391,199636,199636,true,140307,140307,155115,155115,true,129376,129376,130608,130608,true,129376,129376,129376,129376,true,129376,129376,129376,129376,true,129376,129376,129376,129376
true,583466,583466,583466,583466,true,313989,313989,313989,313989,true,253084,258040,280839,280839,true,206625,206625,206625,206625,true,206625,206625,206625,206625,true,206625,206625,206625,206625,true,206625,206625,206625,206625
true,382060,382060,382060,382060,true,289130,289130,289130,289130,true,245385,245385,245385,245385,true,228425,228425,228425,228425,true,228425,228425,228425,228425,true,228425,228425,228425,228425,true,228425,228425,228425,228425
true,470063,470063,470063,470063,true,339482,341022,341022,341022,true,252936,252936,266970,266970,true,230868,230868,247577,247577,true,230868,230868,230868,230868,true,230868,230868,230868,230868,true,230868,230868,230868,230868
true,207736,207736,207736,207736,true,144816,144816,169312,169312,true,144816,144816,145456,145456,true,144816,144816,144816,144816,true,144816,144816,144816,144816,true,144816,144816,144816,144816,true,144816,144816,144816,144816
true,299540,299540,299540,299540,true,154820,154820,154820,154820,true,127755,134440,142680,142680,true,127755,127755,127755,127755,true,127755,127755,127755,127755,true,127755,127755,127755,127755,true,127755,127755,127755,127755
true,232640,232640,232640,232640,true,134005,134005,142325,142325,true,134005,134005,134005,134005,true,134005,134005,134005,134005,true,134005,134005,134005,134005,true,134005,134005,134005,134005,true,134005,134005,134005,134005
true,201600,201600,201600,201600,true,128780,128780,151220,151220,true,95100,101530,114720,114720,true,92280,92280,92280,92280,true,92280,92280,92280,92280,true,92280,92280,92280,92280,true,92280,92280,92280,92280
true,175791,175791,175791,175791,true,96383,96383,96383,96383,true,82432,82432,82432,82432,true,81610,81610,81610,81610,true,81610,81610,81610,81610,true,81610,81610,81610,81610,true,81610,81610,81610,81610
true,632184,632184,632184,632184,true,339764,349916,397012,397012,true,254268,263940,286158,286158,true,212686,212870,235871,235871,true,207552,207552,207552,207552,true,207552,207552,207552,207552,true,207552,207552,207552,207552
true,218274,218274,218274,218274,true,146796,146796,169992,169992,true,129759,129759,145773,145773,true,129759,129759,129759,129759,true,129759,129759,129759,129759,true,129759,129759,129759,129759,true,129759,129759,129759,129759
true,187540,187540,187540,187540,true,100200,100200,100200,100200,true,100200,100200,100200,100200,true,100200,100200,100200,100200,true,100200,100200,100200,100200,true,100200,100200,100200,100200,true,100200,100200,100200,100200
true,188325,188325,188325,188325,true,108635,108635,111840,111840,true,103830,103830,103830,103830,true,103830,103830,103830,103830,true,103830,103830,103830,103830,true,103830,103830,103830,103830,true,103830,103830,103830,103830
true,908586,908586,908586,908586,true,508329,508329,597114,597114,true,423450,454194,454194,454194,true,350820,350820,350820,350820,true,350820,350820,350820,350820,true,350820,350820,350820,350820,true,350820,350820,350820,350820
true,589402,589402,589402,589402,true,337370,342463,342463,342463,true,300672,300672,300672,300672,true,300672,300672,300672,300672,true,300672,300672,300672,300672,true,300672,300672,300672,300672,true,300672,300672,300672,300672
true,201825,201825,201825,201825,true,108885,108885,108885,108885,true,108885,108885,108885,108885,true,108885,108885,108885,108885,true,108885,108885,108885,108885,true,108885,108885,108885,108885,true,108885,108885,108885,108885
true,545831,545831,545831,545831,true,312807,312807,312807,312807,true,261547,261547,302434,302434,false,218232,218232,223696,223696,true,218232,218232,218232,218232,true,218232,218232,218232,218232,true,218232,218232,218232,218232
true,399542,399542,399542,399542,true,249571,249571,304238,304238,true,245827,245827,248014,248014,true,245827,245827,245827,245827,true,245827,245827,245827,245827,true,245827,245827,245827,245827,true,245827,245827,245827,245827
true,304152,304152,304152,304152,true,171280,171280,177376,177376,true,171280,171280,171280,171280,true,171280,171280,171280,171280,true,171280,171280,171280,171280,true,171280,171280,171280,171280,true,171280,171280,171280,171280
true,482040,482040,482040,482040,true,247332,251532,264492,264492,true,177024,177024,177024,177024,false,140535,141063,160488,160488,false,139080,139296,139296,139296,true,139080,139080,139080,139080,true,139080,139080,139080,139080
true,631875,631875,631875,631875,true,360990,381870,381870,381870,true,303051,303282,303282,303282,true,303051,303051,303051,303051,true,303051,303051,303051,303051,true,303051,303051,303051,303051,true,303051,303051,303051,303051
true,218604,218604,218604,218604,true,170295,170295,170514,170514,true,159054,159054,159054,159054,true,159054,159054,159054,159054,true,159054,159054,159054,159054,true,159054,159054,159054,159054,true,159054,159054,159054,159054
true,284130,284130,284130,284130,true,209948,209948,227120,227120,true,180030,180030,180790,180790,true,166432,166432,166432,166432,true,158608,158608,165797,165797,true,158608,158608,158608,158608,true,158608,158608,158608,158608
true,385050,385050,385050,385050,true,225130,225130,225130,225130,true,225130,225130,225130,225130,true,225130,225130,225130,225130,true,225130,225130,225130,225130,true,225130,225130,225130,225130,true,225130,225130,225130,225130
